0202,1
0203,1
0204,0
0205,0
0206,0
0207,0
0208,0
0209,0
0210,0
0405,0
0406,0
0407,0
0501,0
0607,0
0608,0
0609,0
0913,0
0914,0
0915,0
0929,1
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1012,1
